Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Dominica,DMA,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,22185185.19,29296296.3,40296296.3,54703703.7,52111111.11,50111111.11,48407407.41,61444444.44,59103703.7,66366666.67,77500000,98888888.89,120259259.3,133948148.1,126318518.5,125225925.9,122285185.2,135300000,144300000,145100000,172851851.9,172185185.2,180592592.6,183077777.8,165748888.9,156234518.5,157336555.6,174111518.5,196296296.3,198888888.9,236331777.8,287322111.1,264465888.9,264518703.7,264806925.9,249877333.3,243662777.8,278094407.4,265220814.8,288616223.7
Denmark,DNK,Imports of goods and services (current US$),2144751949,2242566803,2539599663,2560816360,3101840340,3368140184,3608176226,3836730616,3918940843,4561979529,5119866667,5506241331,6229692199,9178279197,11616269340,12275938881,14607278743,15893690032,17888332789,22246150922,23438669955,21452396328,21123325812,20444395845,20459803410,22341644332,28624026696,32440390041,34827155909,35549369374,42672817762,43805674979,45947383244,41582226746,48298902619,59121983436,59020470105,58056022409,60460094317,59429488833,62673974094,63370380161,69475090884,80874963948,96317370767,1.10938E+11,1.31928E+11,1.55193E+11,1.78986E+11,1.36942E+11,1.40316E+11,1.63146E+11,1.59029E+11,1.65681E+11,1.67549E+11,1.44102E+11,1.41509E+11
Dominican Republic,DOM,Imports of goods and services (current US$),126500000,106900000,199300000,244400000,287500000,180000000,249300000,258800000,287500000,321300000,365300000,409900000,506400000,602100000,1060000000,1080400000,1113900000,1109100000,1154000000,1484300000,1919000100,1818000000,1532999900,1578000000,3392999900,1871668091,2048763695,2180723835,2243631836,2977325552,3090575006,4187033185,4961782343,5456128000,6030849206,6432286822,6919069811,7876820700,9220752369,9405546398,11006223002,10204707475,10717407626,9237816194,9158579073,12072835164,13653160449,15541193425,18101272275,14310440322,17943989716,20049054693,20512637647,19504068305,20047191744,19942361221,20690876959
Algeria,DZA,Imports of goods and services (current US$),1828756553,1643566052,416678732,995399149.3,856506258.9,810192218.1,749427801.7,729172996.3,931721050.8,1195033582,1417836382,1404551500,1739595878,2753081355,4688097732,6684559680,6580527283,8753738135,10590281903,10925699712,12846905746,13693869109,13109185467,12591881327,14748966629,15493853614,14759677286,12288659588,13356326943,15862794362,15472204242,10788718990,11458142448,11557078492,11083919236,12110000386,11240000369,10279999650,10849999758,11079835972,11390139111,12053065885,14547453035,16203129320,21884326066,24843326827,25651596273,33568752300,49096311176,49331042958,50654731588,57376109789,59611982759,63767462893,68262397502,60621193744,53710190167
Ecuador,ECU,Imports of goods and services (current US$),196894388.9,200268867.5,197028843.9,196356421.6,231996405.3,245638749.4,270002428.4,307238277.7,359393278.8,376645548.8,372412519.7,459682353.3,495423486.2,648350793.4,1237514215,1494854573,1634570548,2000105771,2213274955,2575840755,3196675358,3336486378,3538835376,2627143347,2652200359,2750018249,2677096293,3118845050,3087613078,3449083353,3326816743,3656282141,3740586293,4381543772,5336068034,6016443222,5535280640,6613086543,7136267134,4483779890,5010291146,6734248000,7960638000,7992504000,9554409000,11821905000,13748900000,15636623000,20933400000,16790125000,22541700000,26453861000,27772113000,29459627000,30173593000,23702545000,19219016000
"Egypt, Arab Rep.",EGY,Imports of goods and services (current US$),,,,,,1091087811,1062378588,990933215.4,1038551402,1201694915,1440592816,1561591431,1676835574,1842597271,3357573239,4721613108,4542204767,4858796527,5497270922,8772857429,9821666806,11422973243,10731527586,10250291269,10973984089,11115067009,9183348831,9222152082,12322089154,12826827654,14109376716,13233865636,12938946228,14015606242,14561091340,16661751696,17718160377,19528023599,21812278630,21144205249,22779979451,21801850844,19916531417,20219675452,23330246462,29245707243,33931336895,45443397218,62909090909,59712047581,58196067049,58264626401,67928934857,67399869699,69282077028,72069373919,65923286106
Eritrea,ERI,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214474287.1,334544481,440568181.8,479375000,606037724,589008180.7,597114875.2,597465839.1,411183688.3,460868367.3,472665759.2,587987181.1,663164475.1,603478679.6,464617886.2,379414634.1,360673606.5,435274751.2,494229450.4,603784852,,,,,
Spain,ESP,Imports of goods and services (current US$),833136311.9,1189957607,1633079904,2056286551,2429704295,3254542782,3893500156,3760819358,3966047696,4731368828,5584919182,5975692695,8144948227,11570563678,17918337468,19085788986,20650048744,20972103834,22127555773,30179158404,40002154560,38540617048,38132871271,35202582715,34660785448,35985561937,42891188903,58982195257,72658897158,85773218412,1.06179E+11,1.13249E+11,1.24251E+11,1.00537E+11,1.12634E+11,1.40354E+11,1.48776E+11,1.50343E+11,1.64633E+11,1.79452E+11,1.88276E+11,1.89119E+11,2.01007E+11,2.50872E+11,3.1053E+11,3.43333E+11,3.89321E+11,4.68932E+11,4.97722E+11,3.57142E+11,3.84021E+11,4.34009E+11,3.90534E+11,3.94421E+11,4.16194E+11,3.66577E+11,3.71565E+11
Estonia,EST,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728886213,3259065308,3295550118,3431489400,4158018485,4721056069,4274527577,3688783286,4078346075,4815880757,6478792683,8368425093,9945822286,12490803789,16026245688,17111285045,10974921506,13394545945,18723922752,19457984715,20701184658,20849852652,16876180405,17498427894
Ethiopia,ETH,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10079844913,13699443640,13812126942,16182860468,19528085734,20107334667
Finland,FIN,Imports of goods and services (current US$),1161879537,1266154794,1359290844,1336393601,1646434390,1807643813,1899849595,1854024152,1785111623,2243649055,2901994621,3116110543,3558591483,4849296250,7338853317,8310974624,8192029543,8555407998,8979061372,12688139215,17233025183,15896941306,15153570988,14637062340,14340126632,15264773599,17894675111,22422561883,26449182658,29576001108,33514227958,28389942655,27792673215,23895076507,29329538987,37987472767,38849339891,38637040431,39579439252,38720434690,41311958725,39489932886,42151326934,52641083521,63757139310,74357666957,84481244511,1.00057E+11,1.17566E+11,86164212281,92707063090,1.09498E+11,1.05055E+11,1.07181E+11,1.04007E+11,86296486044,86569644896
Fiji,FJI,Imports of goods and services (current US$),44830625.87,47726986.53,47726986.53,62964362.17,70142299.46,79712882.51,72219426.27,76837001.12,86568189.63,98124428.18,113493064.3,142640009.4,174745516.2,250314782.2,303624627.6,298576469.2,294753369.7,335840527.6,390292985.4,517051693.2,633985574.6,709805991.1,592664199.9,550737561.5,517088583,510575502.8,509312295.9,495216657.3,567713067.2,713813793.6,897899925.7,837286527.5,841184298.1,972240238.7,1085171778,1159496551,1252975130,1223730692,965975437.9,1192881803,1183312976,1140911886,1177923087,1580546471,1920600115,1957994086,2107268253,2097309383,2592345799,1715044946,2006568316,2450200758,2548969216,2911480395,2844751762,2557656645,
France,FRA,Imports of goods and services (current US$),7874771893,8433174750,9246854520,10665733809,12384789421,12845806484,14652769102,15654898773,17479359121,20830196887,22840439353,25680123121,32141742523,44500589275,61875340971,64246596298,75251297460,83474190960,96984011628,1.24406E+11,1.57541E+11,1.43897E+11,1.39146E+11,1.26747E+11,1.25451E+11,1.30676E+11,1.57688E+11,1.92758E+11,2.13703E+11,2.28608E+11,2.75634E+11,2.74227E+11,2.88901E+11,2.52204E+11,2.80513E+11,3.35922E+11,3.40833E+11,3.26303E+11,3.50646E+11,3.52762E+11,3.70654E+11,3.66599E+11,3.80722E+11,4.53181E+11,5.37141E+11,5.90215E+11,6.51268E+11,7.56838E+11,8.51828E+11,6.86824E+11,7.39135E+11,8.69267E+11,8.2262E+11,8.56336E+11,8.78275E+11,7.59666E+11,7.6801E+11
Faroe Islands,FRO,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463079035.3,559616983.5,611151662.1,584538857.1,610662849.8,869651016.3,769641635.1,908634613.5,1025597334,1329977570,1323818518,1093106835,1110760436,1363641899,1501085320,1492794643,,,
"Micronesia, Fed. Sts.",FSM,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,89800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Imports of goods and services (current US$),46157379.72,53078875.5,56243568.93,70124240.08,77540103.44,84468787.6,97281594.33,130487348.1,145012560,171949150.8,123008734.1,199741094.4,311076213.3,416798916.5,668038561.9,1033535544,1387316653,1440086500,1121176289,1133406057,1353656767,1571772410,1435152241,1476646950,1431720921,1913133446,1861937649,1484012449,1602494055,1724720018,1836814829,1797631393,1889852814,1512752826,1603032258,1772673217,1879469239,1983293967,2177525350,1777483514,1655659044,1473711135,1707297197,1843491822,2073131765,2274666468,2860065624,3309244454,4156167870,3780351103,4522116999,5229340865,5390541036,5853783136,5272025662,4030589470,3849574079
United Kingdom,GBR,Imports of goods and services (current US$),15617572733,15522854822,15815127026,16851607900,19076116871,19509114056,20239775212,21697473493,22507195655,23743551743,26828445644,29774732538,34504137363,46685932141,63857762973,64126880531,66313738185,74566926042,87738219559,1.1603E+11,1.35048E+11,1.22508E+11,1.19574E+11,1.18794E+11,1.24612E+11,1.28219E+11,1.49716E+11,1.8442E+11,2.24473E+11,2.36287E+11,2.66734E+11,2.54225E+11,2.70075E+11,2.58938E+11,2.88196E+11,3.31995E+11,3.59871E+11,3.8582E+11,4.01262E+11,4.18489E+11,4.39262E+11,4.37852E+11,4.69089E+11,5.28273E+11,6.25624E+11,6.86982E+11,7.83636E+11,8.41507E+11,8.58436E+11,6.74459E+11,7.52357E+11,8.39629E+11,8.47449E+11,8.70587E+11,9.01514E+11,8.36052E+11,7.85359E+11
Georgia,GEO,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3514920847,1986754967,2446203314,1938101600,2743399815,1140170044,1001841200,1479432987,1340894551,1066705912,1212806559,1251368868,1439800036,1852880246,2469474798,3305973878,4416173613,5895237294,7472763684,5268644597,6141011614,7906428698,9158996851,9303346219,9983201733,8713813290,8474503148
Ghana,GHA,Imports of goods and services (current US$),431423324.8,474845802.3,393603747.6,423018974.3,413213898.8,549084231.6,417416074,348508173.9,347109393.7,399077749.2,503014460.3,489222776.1,321158623,404225364.3,631055895,518085107.7,443644087.5,368285714.3,354799300.7,448717949.9,406950193,224767431.9,120354808.2,242989414.7,475228312.9,612110907.2,1153286611,1328870748,1250710520,1278450302,1522368639,1683755435,1845128146,2172624037,2001557531,2128753128,2780426911,3651811035,3495721453,3830866092,3350893191,3444743962,3383649798,4320560568,5361416565,6623811100,8312720240,10108835864,12690121373,10989375852,14768574004,19529465075,22147874708,22689841615,18894242070,20798224964,20432494131
Gibraltar,GIB,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,539720564,626828740.3,740909308.1,724403496.1,891764001.2,922121889.5,856409525.1,920887064.9,874985347.9,905906827.5,941918716.9,864746362.7,966133346.9,901093975.1,867392015.6,850549843.3,854522371.1,868000109.3,946513576.3,1031237407,1249373537,1505600389,1809789495,1419545239,1729922210,2438526202,3512060914,3402971156,3509907331,3436235738,2866182203
"Gambia, The",GMB,Imports of goods and services (current US$),,,,,,,19266562.13,22035471.04,20989199.83,23077473.24,21394038.3,20720626.89,24111727.38,31865484.02,41878368.11,50236393.81,52005301.7,65618403.84,102909574.7,131010643.9,153323649,146040649.2,128849137.4,133366216.9,114896375.7,121703202.4,104144404.3,130802612.2,155879196.2,185466005.6,226976773.7,239290744.4,263205829.8,275121697.5,214067398.6,279037959.8,247309659.9,204004039.1,240030742.9,228252406.7,239267915.8,172597799.5,187843250.8,183930243.1,282216466.1,309365744.7,309281443.2,336064896.6,385146590.7,375593974.7,406575753.2,368888210,402935427.5,369407301.9,325339817.4,305158287.5,404200831.5
Guinea-Bissau,GNB,Imports of goods and services (current US$),,,,,,,,,,,23768618.66,26948628.57,31248657.14,36398983.05,38767763.16,28278217.82,31395546.98,37483116.72,44225216.14,49224572,46299659.05,55268030.3,68336755.65,52759846.68,71013939.1,83018771.88,41457271.63,67719955.58,84150250.52,98449728.34,90350137.8,97180088.87,113409959,77499974.23,80839738.73,89252263.34,86090212.08,107106561.3,74000259.82,96100135.48,122592301.4,105220708.1,97104771.64,117152486,140134374.5,167664091.9,192413664,236085620.8,284083283.5,289214236,299171978.5,339945166.6,254280401,275653651.3,346041286.4,354892048.3,403641973.2
Equatorial Guinea,GNQ,Imports of goods and services (current US$),,,4685450.371,3738526.784,4885173.518,21400000,21316666.67,23659331.57,10257142.86,13600000,29910000,32143833.94,29036423.89,43484380.36,55405897.34,52995279.32,54404137.33,54773439.35,,,143284669.6,135238081,146421860.1,82323818.59,103775936.5,70340109.69,117556311.6,185610971.8,215660201.4,159824023.1,184272601.2,225195520.6,188913828.1,185573606.1,125907593.9,406336183.2,987543009.5,1253071301,1541281939,1791784217,2218247260,3312585305,2328212363,4675093070,5971209269,3583355428,3652042752,5942729603,7794030129,7193785588,9601437176,8378620545,10023932128,8610268399,8350274567,5505347456,4511747055
Greece,GRC,Imports of goods and services (current US$),718524774.9,795769616.4,870232756.7,1034173118,1228103930,1492364904,1534263794,1594976537,1763377361,2037254208,2000809091,2212451136,2733384091,4490319908,5389992045,6042160468,6489140858,7481735430,8625546382,11091655014,14356165468,13479682042,13459200000,12208637384,11571636941,11598554898,14070950341,15884210871,17767852750,19664088754,24815115649,25647744251,27828549339,25002288347,25323011236,31047568613,33853424547,33000637714,37510447250,40084619007,45152926479,45421484653,46512543290,59861400339,70208942637,73315604776,86576754610,1.11487E+11,1.27493E+11,94913550014,91984510746,92985185782,81399960099,79551948571,82484187484,61909537059,59971170062
Grenada,GRD,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,32592592.59,39703703.7,56888888.89,66370370.37,78703703.7,79000000,71777777.78,71148148.15,88111111.11,105807407.4,115092592.6,119888888.9,128629629.6,138800000,149118518.5,138625925.9,159318518.5,161914814.8,169207407.4,194092592.6,212592592.6,253185185.2,266296296.3,310138518.5,280206740.7,272108074.1,311462481.5,319120963,396159888.9,402395592.6,436385259.3,451733185.2,360979629.6,379569185.2,395495481.5,395684296.3,424283148.1,403213731.5,417454983.7,425294141.1
Greenland,GRL,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793645733.7,919113351.5,1087845387,1070760745,1321380679,1775622291,1388181089,1909372166,2411142362,1623875701,1560440147,1368035635,1121063036,
Guatemala,GTM,Imports of goods and services (current US$),151700000,145300000,153500000,201200000,235000000,261100000,266100000,283600000,296600000,299000000,338500000,371100000,389500000,519100000,811400000,858000000,1204100000,1439000100,1655000100,1784400000,1963300000,2031500000,1628999900,1316999900,1434800000,1262260870,1055296758,1579400000,1720152710,1890234375,1900441393,2028674263,2849959386,2972637257,3226457087,3726947076,3539826241,4197723122,5091722544,5011135842,5584251001,7731195124,8255176358,8807845154,10090008721,11155024024,12662799253,14441181174,15422690776,12501500950,15009742234,17803195725,18197252859,18755600244,19706916272,19223263051,18769016829
Guam,GUM,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616000000,1654000000,1785000000,1843000000,2079000000,2489000000,2673000000,2639000000,2719000000,2949000000,3037000000,3218000000,3342000000,3152000000,
Guyana,GUY,Imports of goods and services (current US$),96949192.09,98465846.12,87499270.84,81082657.64,104240798,122941176.5,137588235.3,149588235.3,126700000,138200000,152650000,154250000,167714285.7,211523809.5,288227272.7,370625000,413560000,354360000,319960000,367200000,564840000,526500035.7,337800000,316000000,224763157.9,280627907,268534883.7,321836724.5,281100010,279264716.9,316708863.3,431100006.3,562755039.2,606913506.1,637853880,696946803.5,766890754.3,820130855.8,774290376,726372183.4,788842315.4,775788270.7,761910780.7,740377886,830381842.8,983311406.6,1132778489,1355979613,1649533745,1522721255,1798283995,2201600353,2475231004,2351351693,2255683238,2025021792,2016067797
"Hong Kong SAR, China",HKG,Imports of goods and services (current US$),0,1254129700,1397230781,1552024945,1778091243,1759685864,1977998989,2045585037,2304810110,2747800972,3249058280,3811504974,4365051228,6352472554,7683838143,7818122872,10141697929,12077005577,15489036446,19899254403,25762544965,28586942909,27223018501,27592908660,32155666411,33514915028,39269027206,51815652129,66398923905,73513762997,83645022979,1.00109E+11,1.22485E+11,1.36736E+11,1.60442E+11,1.89046E+11,1.96723E+11,2.09984E+11,1.86279E+11,1.7829E+11,2.08787E+11,2.0003E+11,2.06139E+11,2.28647E+11,2.68979E+11,3.0002E+11,3.36799E+11,3.71855E+11,4.01812E+11,3.64441E+11,4.56013E+11,5.19399E+11,5.63915E+11,6.09318E+11,6.20475E+11,5.98683E+11,5.94474E+11
Honduras,HND,Imports of goods and services (current US$),77300000,78100000,85600000,101400000,113100000,136400000,165400000,182700000,204500000,206200000,246600000,223000000,226500000,302000000,456000000,446000000,514500000,655500050,777500050,931500050,1130499950,1063000000,814499950,899500050,1063000000,1087000050,1078000000,1072500000,1148497854,1223793103,1217898833,1152970828,1240473635,1521769156,1711421368,1880396246,2096368243,2416349810,2813293944,3007456446,4718162982,4884629392,5074550500,5547940677,6757991016,7494273021,8356510679,10012098533,11641784770,8369540251,10086959053,12567072985,13022872046,12647258177,12923231230,13151460401,12485911445
Croatia,HRV,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8035817370,8822247948,10535889767,9226183128,8538670416,8612139411,9824130636,12242487862,16056768307,18904156240,20633570611,23411685664,27803872471,32786134908,23976715382,22768439105,25434731432,23216137497,24590668688,25356476514,22986916452,24313342272
Haiti,HTI,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024563651,563519040.3,711988106.5,535669473.8,807821954.5,840148969.2,882868456.9,991314911,1233630342,1321157306,1299799125,1250023849,1416822809,1546384284,1850861101,2141664616,2384476398,2854055495,2803367541,4288035604,4432974850,4194505775,4419888094,4628018425,4409818544,4109301856
Hungary,HUN,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10262119027,10753751994,12158862702,13377874630,18157126301,19289549004,22168396246,26512481011,28621076148,33265478108,35502180723,40616214095,51346500127,66027932515,73251717961,86552740149,1.08043E+11,1.2469E+11,91900265739,1.00186E+11,1.13531E+11,1.01928E+11,1.06393E+11,1.13822E+11,99582773218,1.02204E+11
Indonesia,IDN,Imports of goods and services (current US$),,,,,,,,955991035.9,1102291012,1236196319,1449315068,1553301762,2078072289,3170120482,5526987952,6693975904,7764096386,9198072289,10727293589,12125156533,16076492698,21847220126,23709141552,23354265856,18156228497,17862288881,16401727045,17006296447,18491665719,21807734609,27645659824,31469555328,34649936943,37555937063,44869883142,55882279824,60116979038,60700151259,41249712042,38402067922,50264686470,49355195402,51638437161,54323622341,70744690514,85533800864,93411753739,1.09755E+11,1.46707E+11,1.15217E+11,1.69158E+11,2.12997E+11,2.29362E+11,2.25519E+11,2.17485E+11,1.78472E+11,1.70658E+11
Isle of Man,IMN,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Imports of goods and services (current US$),2524559174,2331812747,2537129593,2853485141,3203361806,3096448218,3052813020,2974331116,2617837047,2350466495,2415646381,2689325595,2644280575,4029684054,5977952289,6530031017,6266084685,7593218815,9024354391,12468788519,17185368005,16545589068,16305101700,17099802142,16352793177,17734900122,17445341352,19431448918,22059460061,24076696407,27068347588,22887476747,27574767577,27354991285,33271248863,43216689535,45250757677,49490977677,53306090615,61170611045,64971207881,65065216525,78314209114,94848356578,1.38983E+11,1.83305E+11,2.29415E+11,3.02093E+11,3.50103E+11,3.46362E+11,4.48917E+11,5.66667E+11,5.71307E+11,5.27555E+11,5.2924E+11,4.69967E+11,4.67066E+11
Ireland,IRL,Imports of goods and services (current US$),684067693.3,786154041.5,832689302,938557266.4,1073800535,1223003605,1268929036,1294851821,1404318220,1660572266,1817050841,2033167880,2318301141,3083459386,4151308967,4251090070,4710653694,6049698722,8058103141,11135980980,12600905163,11905907466,10937756875,10545460018,11057699846,11426997002,13790559559,16385098432,18745180324,21007093202,24812176110,25321116745,28596732681,27904819630,33418614016,43269876641,48476636089,53976717168,66249969609,72574459940,80531910816,86982577897,93775299078,1.07934E+11,1.28266E+11,1.45393E+11,1.64678E+11,1.95721E+11,2.07683E+11,1.88489E+11,1.91942E+11,2.01768E+11,2.02386E+11,2.08872E+11,2.45687E+11,2.61723E+11,2.84457E+11
"Iran, Islamic Rep.",IRN,Imports of goods and services (current US$),730164938.6,702251188.1,642016253.5,614102504.3,878548558.4,1021055599,1195883823,1485305337,1768850273,2050926065,2327125277,2928005479,3689022455,5594486011,11105780994,18318369218,19212061650,23448812229,17330359279,14516475276,27125991304,28082907606,26415543503,37834565739,26971526132,25746070825,21773514754,11695655291,17595820159,21819187476,29707835778,,,13150789257,9571397629,12985745384,18092098185,17511229164,18245137477,17752833900,21688407084,26939208541,30560192008,40000915039,49500478448,54596877012,62043181819,73628015383,89280163310,87393787042,95130673614,97946812877,1.2174E+11,1.01242E+11,80361999599,75830537964,
Iraq,IRQ,Imports of goods and services (current US$),,,,,,,,,,,662559507.1,888826025.5,883748873.5,1263453285,3636302066,5729766339,6376227565,8100575686,7520487640,11784964443,16856078564,23935997291,28299497487,13368607269,13883563847,14396912190,12459311676,14790607913,14258282406,15012222580,13361852686,,,,,,,,,,,,,,23428329928,30669639946,25156254389,25046687814,40441240440,43868500000,47207400000,51552600000,63438829972,84500000000,86700000000,73599981085,67321423689
Iceland,ISL,Imports of goods and services (current US$),113169796,97194659.52,118479439.9,144033830.1,167265094.9,183067122.5,212955624.3,222789215.6,186869527.5,170691400.9,224781818.2,290031818.2,304840924.5,428218906,614513356.7,577928301.9,562575122.1,734088500,831459628.9,1035368690,1183645760,1243555771,1167169024,1023944801,1075241985,1179757794,1367045796,1923472051,1967213572,1750390175,2063905078,2218146409,2122465614,1816901959,1930186714,2243328735,2619633367,2654987074,3241495357,3321200023,3521420576,3112129791,3161429474,4066224302,5216257763,7093774858,8231504702,9057419405,7661399533,5243419520,5761760179,7133283167,7251645264,7345477609,8075091023,7748173191,8529267413
Israel,ISR,Imports of goods and services (current US$),289000000,352000000,420000000,479000000,557666666.7,1169333333,1181000000,1508333333,2209666667,2712000000,3232333333,3109500000,3779750000,5454250000,8160000000,8770000000,8520000000,9431000000,10615882353,12725200000,12985490196,13946754386,14155967078,14657419929,14358799113,14055475783,15550477215,20257117835,21138908062,20391358067,23822041018,26845246194,29160668415,32017595880,35815151406,35368113439,37604098130,37326781469,36100365780,41126410126,47094400706,43915400528,43226814133,44812586461,52759036145,58144038149,62376453162,73747231080,84156911929,63349184955,76881251672,92916352254,92511735263,91307466489,93835210598,82958732119,87739155340
Italy,ITA,Imports of goods and services (current US$),5194804038,5768145481,6653172244,8277784615,8031770137,8243744133,9580519684,10951837747,11672839922,14122467449,16931044610,18466162921,22522274900,31507892062,44447874070,42494411329,47508231682,52611410358,61700291353,83928132836,1.08719E+11,1.01688E+11,95631502076,87948513386,93816806811,97309696075,1.11775E+11,1.41592E+11,1.56282E+11,1.72088E+11,2.13294E+11,2.09833E+11,2.30097E+11,1.84825E+11,2.04219E+11,2.46749E+11,2.51575E+11,2.53776E+11,2.6703E+11,2.68125E+11,2.83348E+11,2.84494E+11,3.00495E+11,3.59574E+11,4.22258E+11,4.58759E+11,5.2576E+11,6.1215E+11,6.6351E+11,5.05483E+11,5.7711E+11,6.50488E+11,5.72068E+11,5.66796E+11,5.69203E+11,4.9469E+11,4.90678E+11
Jamaica,JAM,Imports of goods and services (current US$),265994680.1,261794764.1,271594568.1,281394372.1,349993000.1,358392832.1,393392132.2,422535211.3,456018240.7,517700708,525621024.8,630403458.2,770032573.3,783909574.5,1090309097,1304696953,1123858761,922340776.6,987193094.2,1227844515,1367576008,1662512631,1602054564,1557292154,1462361748,1379717951,1263974607,1520804892,1829409977,2308115535,2382307920,2092258584,2232222723,2703405022,2820904251,3512729833,3595777128,3865494283,,,,,4758360115,4844203349,5255580372,6186480000,7216428355,7888835795,9798540867,6309020228,6541633097,7721221294,7678322135,7526663215,7434188643,6441492383,6628280668
Jordan,JOR,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,1362951807,1738232615,2077552356,2837828838,3335683115,4320520581,4413333333,4002203250,3950845254,3808160162,3427142857,3898670606,4060112209,3140445527,3728039777,3469819357,4323771845,4493217925,4394962931,4901826484,5415937800,5180015233,5084211425,4984463329,5795768688,6027221439,6383638928,6967136812,9406911142,11859379408,13231029619,15700423131,19227842750,16458591549,18241408451,21301126761,22975492958,24172112676,24985070423,22694225352,21623661972
Japan,JPN,Imports of goods and services (current US$),4558321892,5833316762,5641651996,6863868541,7922199211,8308310380,9538861648,11697188591,13213850374,15463845433,20095695466,21424654535,26116090421,42924865021,68281227016,66021020439,74201803849,82029935792,94362434164,1.30574E+11,1.60032E+11,1.68719E+11,1.55267E+11,1.49383E+11,1.60745E+11,1.52558E+11,1.52274E+11,1.83444E+11,2.35913E+11,2.70513E+11,2.98199E+11,3.00775E+11,3.01666E+11,3.10554E+11,3.4844E+11,4.20001E+11,4.3723E+11,4.19041E+11,3.51132E+11,3.83087E+11,4.49416E+11,4.11807E+11,3.97824E+11,4.42069E+11,5.27274E+11,5.94571E+11,6.55042E+11,7.04407E+11,8.55184E+11,6.26196E+11,7.7386E+11,9.52436E+11,9.98182E+11,9.39997E+11,9.70348E+11,7.87152E+11,
Kazakhstan,KAZ,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18762813719,10941175021,10012758209,8872714503,7573731861,8299522121,7716342003,6768075132,8980867261,10401584707,11589313399,13272767103,18947365751,25458960716,32788937849,44926931105,49571450184,39121513227,44257402192,51341117359,61596840640,63395749140,56749423662,45236052412,38978485476
Kenya,KEN,Imports of goods and services (current US$),266419907.2,246847901,261519895.2,268365892.4,291759883,306319877.2,359519855.9,362039854.9,396479841.1,409639835.8,491679802.9,625800029.9,605359757.9,717339567.7,1216009769,1124851495,1103363095,1419913444,2051910135,1970754610,2608235978,2318209877,2029695253,1686897689,1984603544,1849498225,2163994344,2104101069,2306399998,2495151434,2685575057,2327741798,2189415460,1953011707,2446513113,3542002162,3868106886,4114513902,4048921326,3528289966,4030326454,4287364072,3980439980,4478129486,5290013363,6739991079,8329130883,10218887780,12529038544,11414106940,13427982209,16287456030,17915546743,18296306789,20278666821,17678092712,16475231527
Kyrgyz Republic,KGZ,Imports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325000000,941666666.7,1102500000,835151515.2,673552447.6,703590535,1033631429,816580728.8,955086965.7,711921997.7,651739833.9,564633756.2,695875684.7,868382999,1133628671,1396890651,2239825766,3199684856,4757397210,3690178794,3915960865,5059940751,6292831537,6731841257,6547842569,4909995175,
Cambodia,KHM,Imports of goods and services (current US$),139999991.4,120000000,151428562.9,151428562.9,122857151.4,108571428.6,117142857.1,97142857.14,114285714.3,103286385,55815628.38,,,,,,,,,,,,,,,,,,,,,,,827697458.4,1079617531,1603001243,1535847164,1560476055,1384886253,1886392173,2256850530,2438297157,2753379504,3100545073,3784818547,4578016313,5530235561,6301646857,7016217713,5816477547,6691507364,7633716515,8813214288,10303038305,11192212102,11939258369,13144698809
