Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Dominica,DMA,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,15000000,19296296.3,12407407.41,13000000,22888888.89,29703703.7,32888888.89,32000000,36025925.93,59766666.67,67255555.56,78559259.26,72303703.7,90718518.52,92314814.81,99681481.48,97325925.93,105700000,111600000,121400000,137148148.1,151603703.7,156814814.8,144511111.1,121248518.5,123167629.6,118410740.7,130478222.2,129259259.3,144444444.4,147844259.3,156733703.7,147949185.2,175645592.6,188272814.8,158361777.8,193466963,217148444.4,211758851.9,218249712.6
Denmark,DNK,Exports of goods and services (current US$),2019063422,2079942082,2236029169,2528521059,2837949005,3128610275,3346644773,3495805516,3650579661,4135285009,4636133333,5119642352,6134862504,8596247624,10472362139,11887508266,12587262200,14117637260,16550429768,20570233796,23118401675,22322907600,21672267294,21784363040,21450862252,22827186592,28448646644,34688537052,38843942658,39815326530,50354038070,52463378410,56509004158,52361233208,57548816149,67834677995,69646989843,65617533500,65900787966,70106791663,73690044661,75137213438,81715201338,95694855564,1.10518E+11,1.25495E+11,1.43508E+11,1.64447E+11,1.91436E+11,1.51388E+11,1.62682E+11,1.85143E+11,1.78723E+11,1.88383E+11,1.92065E+11,1.66403E+11,1.62559E+11
Dominican Republic,DOM,Exports of goods and services (current US$),172100000,152100000,196700000,195000000,202000000,144800000,160800000,187100000,199500000,227400000,255900000,274500000,410800000,513000000,729500000,997600000,825400000,917900000,828000000,1134900000,1271000100,1512999900,1142000000,1242000000,2913999900,1420176091,1491346176,1489611995,1774638151,2237895631,2392771128,3901318899,4180958494,4767640000,5326738095,5850713178,6381512527,7096118695,7585000238,7938864574,8889938759,8395552520,8630378093,9165803055,9328667056,10211594686,10782657569,11820698990,11544316169,10174038564,12220486371,13973206159,14936781776,15679937780,16698304576,16834734984,18016218609
Algeria,DZA,Exports of goods and services (current US$),1063398805,1125951671,396168199.3,667230625.9,729783512.3,708918190.8,789937412.7,789937412.7,891211439.9,1012740273,1073504628,936367707.5,1382755698,2222671247,5118637701,5241302552,5860031462,6414584619,6732393454,10354760932,14540716743,15338986631,13980227233,13635984130,13805836196,13664028064,8188005040,9525773299,9163454470,10369299882,14545657770,13311319293,12154240351,10880274367,9585149853,10939999981,13969999892,14890000201,10880000226,13692378406,23050101993,20085455101,20152475589,25957120317,34175415032,48714923163,57121832854,63531236408,82034752098,48533809677,61975405529,77581299501,77123006872,69659422182,65185667189,38829418086,37010410617
Ecuador,ECU,Exports of goods and services (current US$),170261661.4,161486459.8,171490502.4,168697563.6,180986754.3,214348750.2,254730107.4,258096721.2,285128679.3,264625851,270255549.7,291407689.2,395314498,695769524.1,1494867580,1242549629,1457947882,1797611703,1756420958,2538499855,3066326874,3188264326,2921017219,2668860345,2938789738,3375176925,2393509353,2142867205,2480622111,2817483589,3469125960,4021964982,4366816408,3794531266,4605277639,5201004502,5618746373,6064677339,5006507254,5181939970,5888259130,5682217000,6135846000,7329307000,8984844000,11463499000,14196499000,16287685000,21100364000,15785663000,19402439000,24671849000,26522271000,27243506000,28633097000,20710150000,18885476000
"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),,,,,,896461336.8,905029138.8,817116320.2,805841121.5,975060532.7,1089675961,1140015302,1169855222,1344618494,1849158529,2308198159,2975173784,3290650763,3229229836,5395714143,6991666528,7810810405,6918719089,7169965192,6849064502,6908177259,5644527502,5087274234,6069165417,7094485905,8646612831,10283582453,11885776186,12034813926,11714116251,13565319965,14033018868,14778761062,13754427391,13653789443,16174959636,17065868263,16090888013,18074562536,22257964940,27213830088,32191268336,39469535055,53800000000,47163995068,46731006458,48539511507,45808657936,49111159371,43520045901,43862395687,34818024909
Eritrea,ERI,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54502214.56,142966419.3,148977272.7,129406250,202746708.2,203302823.7,110594955.1,65684566.89,68310441.56,81308766.97,85922669.11,56064210,64052293.74,67725792.07,83564227.64,76071544.72,61125203.25,84082757.72,101385281.3,374897684.6,,,,,
Spain,ESP,Exports of goods and services (current US$),1010042253,1102919716,1340088892,1471112408,1880768224,2028377185,2554121089,2706181740,3326528831,4084235531,4982981935,6079326467,7904028475,10497629069,12851749351,14233974493,14923456603,17588280832,22336615885,29470230045,33333052680,33092456479,33343434499,32676952436,36739040261,37800134442,45828335987,56614462067,65220896872,69002001124,84547320927,91153749079,1.02341E+11,93177437966,1.07986E+11,1.34429E+11,1.48189E+11,1.5161E+11,1.61561E+11,1.67146E+11,1.70381E+11,1.74411E+11,1.86702E+11,2.3077E+11,2.69302E+11,2.85474E+11,3.14519E+11,3.80305E+11,4.13929E+11,3.39897E+11,3.65339E+11,4.30351E+11,4.10158E+11,4.38756E+11,4.49456E+11,3.95796E+11,4.0742E+11
Estonia,EST,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2573467584,2848889768,2967518175,2932836650,3627803314,4178071977,4022130537,3504491201,3831095247,4270175191,5644211834,7418606957,9230837707,10769957722,14052866548,16161072213,11949641428,14633450063,20051461955,19815289721,21184839785,21772493015,17807939235,18415379210
Ethiopia,ETH,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5331910670,5962716169,5948437727,6474164234,6036006147,5795740479
Finland,FIN,Exports of goods and services (current US$),1102793135,1184896765,1263061706,1313353899,1473319594,1632982176,1721749305,1735527229,1879667028,2286393202,2711046433,2827196505,3487225839,4596304963,6381401607,6523355423,7499615325,8995130589,10101083032,13152190505,16534905961,16409479195,15244850130,14631725021,15594578552,15638910207,18858784893,22897335317,26071073205,27400581959,31323277873,27176885752,28745686222,27996252732,35158793398,47992919390,47988609889,47944107204,50182465510,50848071596,52835820896,51328859060,54545454545,63751693002,75931214303,82296977988,93487642705,1.12361E+11,1.27905E+11,91221172548,95843300203,1.0717E+11,1.01351E+11,1.04791E+11,1.01471E+11,85604428374,83710242733
Fiji,FJI,Exports of goods and services (current US$),42815766.28,35889686.44,43823196.07,66112580.28,78327666.54,68127439.87,65425264.22,72485391.02,79125157.45,90233302.84,106385417.9,123348532.7,145298109.5,192898514.2,274453823.2,294196374.3,261891500.5,316001526.1,353684459.1,461648797.4,574572249.4,531710741.9,516194766.2,489774041.3,504526233.1,506241331.5,537558390,533804968.2,602670838.3,741185195.2,833547167.3,793101111.4,795276114.4,856596186.3,1029847688,1168242907,1338202808,1278174136,1007398832,1185164500,1097340975,1007247650,1132973616,1386485916,1467801500,1597483560,1548432994,1669828293,2013176884,1421169300,1816399937,2237564131,2427342310,2374497665,2484713612,2274955734,
France,FRA,Exports of goods and services (current US$),9019483362,9513310197,9793338485,10775818755,11993208179,13515048018,14696648797,15703743029,17106381716,19717925360,23531357033,27175328519,33672301691,46162345315,58701582106,67713018204,71733133024,82717304092,1.02174E+11,1.26733E+11,1.46649E+11,1.34706E+11,1.24699E+11,1.25145E+11,1.26038E+11,1.2849E+11,1.56594E+11,1.82341E+11,2.06707E+11,2.21302E+11,2.65415E+11,2.70016E+11,2.97934E+11,2.74135E+11,3.00818E+11,3.60711E+11,3.6841E+11,3.68722E+11,3.89712E+11,3.85869E+11,3.85536E+11,3.84176E+11,4.05688E+11,4.73321E+11,5.50336E+11,5.81084E+11,6.31842E+11,7.2246E+11,8.00627E+11,6.48448E+11,6.89322E+11,7.95925E+11,7.64789E+11,8.03461E+11,8.21857E+11,7.26352E+11,7.25599E+11
Faroe Islands,FRO,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489643027.7,525214300,527644096.9,569880328.7,597742789.5,667607814.6,705045818,735712225.1,825152667.2,959641274,1104326309,934363846.1,1025768682,1212767710,1148731653,1323466434,,,
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,3600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Exports of goods and services (current US$),48341345.45,52322628.98,57972564.25,72764821.81,90352324.31,97934826.2,97688671.16,130487348.1,142588991.4,173872519.4,160996725.6,253126078.2,314647528.1,425323421.7,888640848.1,1068531104,1371832274,1449448284,1475698436,1772269114,2769790001,2447269147,2228502939,2079692035,2104556520,2089867356,1197784952,1401160633,1408435483,1917191499,2740347019,2553606875,2576725001,2136542944,2584714632,2944909770,3568070446,3265552383,2125424484,2779726331,3498457744,2724005629,2793733093,3374014088,4268998464,5741814529,6255350790,7280347815,9646288875,6294591627,8279661163,11229126727,10466055803,10089595100,8093787830,6579225365,5837511878
United Kingdom,GBR,Exports of goods and services (current US$),14616021507,15258543541,15655395385,16511191129,17491172418,18622333929,20082873495,20542668837,21672959116,24206781923,27888763619,31731259431,34324169580,42299092847,54108026180,60102093142,63771531357,76391739055,92087246980,1.17635E+11,1.47171E+11,1.37506E+11,1.29216E+11,1.23456E+11,1.24396E+11,1.33577E+11,1.46245E+11,1.77678E+11,1.95434E+11,2.03257E+11,2.47013E+11,2.50102E+11,2.61916E+11,2.55276E+11,2.88063E+11,3.35772E+11,3.62373E+11,3.92087E+11,3.88162E+11,3.9233E+11,4.08336E+11,4.00271E+11,4.19711E+11,4.78663E+11,5.60818E+11,6.20615E+11,7.1719E+11,7.61591E+11,7.73529E+11,6.20938E+11,6.86544E+11,7.96274E+11,7.88474E+11,8.09245E+11,8.41911E+11,7.90542E+11,7.35641E+11
Georgia,GEO,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3101400747,1754966887,1315854563,1266549923,1452315945,686952691.1,412437375.3,548000077.1,594736066.9,533561622.9,703050128.5,787530940.4,992558051.3,1270758558,1617318549,2163579903,2545570153,3174516791,3661938154,3201993714,4067800483,5231456092,6045512869,7212863112,7089693096,6260426872,6232135590
Ghana,GHA,Exports of goods and services (current US$),343177644.7,340376194.6,334773294.2,326368943.8,344578369.8,351581995.2,310960967.9,304363805.2,339265113.6,387311329.1,472617875,380936311.8,437466068.3,528873255.4,530434777.9,544148937.6,434322053.2,334857142.9,306108201.4,451566952.8,376348534.3,200813944.6,134733893.1,225418868.2,354924985.5,479914489.2,949412973.8,997843537.4,945143357.7,879283844.4,993968474.6,1119008152,1104855835,1208400616,1375221757,1583728941,2226974924,2233493164,2533905277,2476240810,2431828409,2404094095,2627858783,3104789917,3490673152,3911596602,5141627932,6072122968,7140126004,7609396366,9484067086,14614446554,16926546720,16344112737,15262629314,16462916362,17391706552
Gibraltar,GIB,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,597773146.7,645766109.1,640721917.5,756205506,828657264.8,914442808.1,817037843.9,869557550.7,769761044.4,780076675.3,742664657.5,740150188.5,763847002.6,749004814,734578521.3,809760048,780999308.1,894584161.4,902874206.9,1021679596,1189946834,1189185257,1577500233,1223366048,1342648705,1533091880,1684130788,1773353158,1830515189,1796001604,1518850029
"Gambia, The",GMB,Exports of goods and services (current US$),,,,,,,15991879.94,18921647.69,16460327.37,18244947.92,19763788.22,18037817.58,19980662.57,26392974.62,37335203.69,51496460.18,46061463.81,50729611.86,57876732.03,72406269.86,103028762.3,96171239.07,95785105.92,107765519.6,90664350.88,99013867.84,86555971.12,109029387.7,134311832.9,156436257.2,189941617,203221078.4,218510077.9,212861713.3,158551984,186875884,184904421.7,184290229.6,212639014.9,198771024.4,201981794.9,149998087.6,157033783.9,151438811.1,117675522.2,129497641.3,96534627.68,117709472.8,156203731.9,206316877.1,226367271.2,237666106.6,280761041.4,263866331.5,221650887.8,203556005.9,231491150.2
Guinea-Bissau,GNB,Exports of goods and services (current US$),,,,,,,,,,,3149285.514,3265785.714,3819957.143,5415932.203,4956907.895,5650808.983,5925666.199,10697300.67,9487896.254,8620322.256,14039269.96,17319393.94,12977443.53,9829616.695,18557846.03,14037481.25,6817564.961,19759984.5,20460063.62,18949946.55,24240037.93,25670023.06,11094996.01,21009993.1,38769874.7,29630751.3,28460070.24,56440730.08,29820104.72,55800078.67,80534495.4,83141785.87,74157869.53,88988426.19,98042211.32,116505510,100785977.8,140353974,171900600.6,154760949.2,169081140.5,295404991.4,142721502.7,196078719.7,208673887.3,295206945,333069593.3
Equatorial Guinea,GNQ,Exports of goods and services (current US$),,,6215976.814,6807710.344,7958303.388,27266666.67,30283333.33,30680915.24,20000000,24271428.57,23680000,30178928.73,22762987.97,31132852.73,39866867.75,44827285.87,48718293.65,48886285.25,,,25654477.99,24242433.52,22454966.78,24629476.05,26814775.13,24740161.55,36207522.89,44680017.34,51744880.45,41778809.83,43715341.46,44611161.58,59586617.72,72361481.71,67511420.74,97206478.27,186124911.2,516224151.2,429802897.1,767965731.2,1276779961,1817557317,2208983805,2953472081,4879108619,7183409023,8303800359,11584326308,17621714169,11171995037,13977374277,16017376540,16099258982,14844895150,14338110696,7283803605,5609325470
Greece,GRC,Exports of goods and services (current US$),378479573.6,434113891.9,482808836.8,556304610.6,570656727.4,635675096,887750577.2,907858461,886879620.2,1021175823,1035805682,1190229545,1541631818,2600729574,3603867045,4034030818,4376562500,5057519889,6044091837,8266960442,10981808153,11196637146,9399266327,8143969040,8067825877,7715318776,9976099318,11898954706,12441706462,12624099454,14466921969,14929959806,17292882374,15285243460,16843840590,19745092367,20839186297,23223405591,23536857604,27447755167,30865641238,31036299329,30939794466,37446013995,49807418301,52808084318,57872321666,71726594580,82807605390,62641263962,66165509707,73490370905,70468159317,72806344159,76734909541,62189633870,58666448637
Grenada,GRD,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,27000000,34000000,40296296.3,39592592.59,39296296.3,38296296.3,39000000,41777777.78,55185185.19,75888888.89,79777777.78,86185185.19,85333333.33,93092592.59,97548148.15,99566666.67,110425925.9,126766666.7,123800000,131600000,138940740.7,165718518.5,218037037,235727407.4,197133111.1,172622222.2,179535555.6,197736925.9,148871259.3,162306481.5,209545883.7,207800809.3,187237310,183762239.6,196181943,206490973.3,214246191.5,233294747.4,237308064.8,240909699.6
Greenland,GRL,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499688814,588005541.6,614117293.9,618803390.1,670683542.4,755948294.5,636422988.7,709357941.7,830368618.1,787621924.9,850827057,882815144.8,711618781.5,
Guatemala,GTM,Exports of goods and services (current US$),131900000,128700000,134800000,180400000,199900000,223500000,263400000,235600000,269500000,305400000,353600000,343100000,397300000,536500000,708400000,792000000,941700000,1340300000,1303700000,1473600000,1748000000,1471000100,1288999900,1176000000,1231300000,1161565304,1160867534,1122800040,1262786260,1455681818,1608631682,1688639663,1886241442,2018135359,2274655724,2822506782,2791709665,3194408837,3524467055,3481419402,3895405350,5275584493,5464044940,5648997318,6464752709,6817724662,7537173335,8721105939,9673937486,9046866385,10667684327,12688236956,12530892565,12773393748,13599161558,13493508518,13427224042
Guam,GUM,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722000000,631000000,846000000,956000000,1006000000,1005000000,973000000,838000000,846000000,928000000,1004000000,1053000000,1050000000,1050000000,
Guyana,GUY,Exports of goods and services (current US$),82949308.76,96774193.55,110424079.8,110599078.3,111240739.7,117823529.4,125764705.9,143705882.4,133800000,147700000,151200000,164750000,164000000,160238095.2,296590909.1,370500000,300280000,284360000,319880000,317240000,490319960,393107142.9,254400000,224500000,193263157.9,218069767.4,233674418.6,282142846.9,263299990,251948536.8,248683534.2,356599994.6,469762447.6,519140473.1,567658924.1,629152003.5,723896874.6,746591431.2,688346951.5,670497421.3,684731124.3,661420532,670242444.6,666355283.2,752856480.5,698037584,734648328.6,891598429.8,1015030449,1008663888,1168090287,1425598294,1666352676,1544327931,1440872621,1401297821,1627079903
"Hong Kong SAR, China",HKG,Exports of goods and services (current US$),0,1149077546,1263224322,1414306396,1609005531,1675916230,1889960077,2170856894,2451069005,3029243797,3541855148,3999563824,4818662034,6859419023,8133794419,8380004863,11516881422,13104032604,15674787027,20190497132,25613432206,28115506414,27405229081,28132742388,34837426452,37098885865,43008342624,57087313902,71728414040,81399120502,90213099181,1.06158E+11,1.27907E+11,1.44855E+11,1.62014E+11,1.82564E+11,1.94351E+11,2.04029E+11,1.87184E+11,1.86851E+11,2.16356E+11,2.07976E+11,2.19709E+11,2.43329E+11,2.83709E+11,3.22201E+11,3.584E+11,3.94444E+11,4.2412E+11,3.81292E+11,4.69445E+11,5.28967E+11,5.66885E+11,6.10972E+11,6.21072E+11,6.06075E+11,6.01307E+11
Honduras,HND,Exports of goods and services (current US$),71800000,79500000,87200000,90600000,102700000,138700000,157400000,170600000,196700000,186900000,201800000,217000000,235000000,294000000,332500000,345000000,454500000,581500050,698000000,848500000,955500000,892000000,774500000,805000000,853000000,913500000,1012500000,953500000,1043776824,1104827586,1134241245,1059303703,1100056385,1207624192,1367377034,1709071950,1890033784,2153764259,2414992614,2203972125,3833929938,3887472606,4099844097,4403400476,5124977595,5707066081,6077299865,6568499666,7077609446,5766473848,7247910834,9077877780,9431553005,8869045818,9396731890,9587688410,9192133576
Croatia,HRV,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6181600654,7276195024,7460809986,7498860843,7123027813,7948707914,9004351232,10125528793,13478579180,16402963194,17846490481,20011525978,23436633635,27119322218,21647183146,22516206548,25147080391,23483412816,24858206840,26500506733,24325946867,25919846929
Haiti,HTI,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358174539.6,170898845.8,203703203.1,139173684.5,256955764.9,329352856.5,349066898.3,368684025,508794544.4,501951097.7,444583086.2,421081266.4,470453298.3,509741078.6,605171093.6,689118571,789923482.3,833050231.8,1034449702,1016035882,1311686990,1334016384,1543038541,1625139920,1745573768,1651664687
Hungary,HUN,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9986200173,10682799849,9294772847,10951805593,18172207829,19525164972,22639499500,25774329215,27298594367,31545521428,34841146647,39256792262,47995753136,61956149030,70702972455,85298013214,1.09005E+11,1.25276E+11,97175485824,1.07133E+11,1.22121E+11,1.10475E+11,1.15825E+11,1.23492E+11,1.10428E+11,1.15027E+11
Indonesia,IDN,Exports of goods and services (current US$),,,,,,,,497382748.7,769173673.3,751533742.3,1175342466,1345889843,1816385542,3263373494,7482168675,6868915663,8264096386,10760963855,11251894893,15453888932,22088390908,23629067635,20176590283,22488286937,22403748087,19513318138,15601530600,18173373753,20564513854,24013309488,28192324954,31924916523,37629266178,42274397859,46896633114,53185312942,58717201042,60106038404,50555726235,49720260590,67621169166,62625875834,63956798805,71553141045,82744351781,97387627235,1.13143E+11,1.27226E+11,1.5209E+11,1.30358E+11,1.83481E+11,2.35095E+11,2.25744E+11,2.18308E+11,2.1082E+11,1.82167E+11,1.77884E+11
Isle of Man,IMN,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Exports of goods and services (current US$),1647786571,1683380436,1752474410,2066537924,2097944275,1963902600,1894349461,2016651321,2137623813,2164211174,2354310804,2462553547,2869612866,3588431478,4794115595,5544282326,6847770619,7731682166,8644488582,10295672713,11405519012,11451496167,11973673454,12703450353,13291108211,12181130150,12899387364,15592154036,17846564186,20708945862,22572444953,22875165149,25410266170,27384893528,32265046187,38952670262,40681677283,44327025623,46288411827,52388145272,60697346482,60782221951,73234279967,90568215341,1.26271E+11,1.6036E+11,1.99379E+11,2.52325E+11,2.88043E+11,2.72938E+11,3.74237E+11,4.47384E+11,4.48401E+11,4.7218E+11,4.68331E+11,4.21152E+11,4.34064E+11
Ireland,IRL,Exports of goods and services (current US$),572620663,670336524.2,676034211,756372067.6,856651651.6,950948957.2,1072019668,1173664975,1180992496,1311077535,1454713287,1647964354,1954551731,2545049971,3009301786,3624898432,3914805831,4973659019,6547734068,8154123308,9647829099,8965732539,9241996199,9750543800,10718900034,11493861081,14098607779,17787862828,20998869466,23122497154,26973256090,27672816453,32659491491,33215376672,38803597409,50831600379,56772634199,63903020893,76133408994,85661221180,94351497052,1.04031E+11,1.15762E+11,1.32827E+11,1.56137E+11,1.68438E+11,1.83351E+11,2.18046E+11,2.31347E+11,2.20334E+11,2.28854E+11,2.46475E+11,2.4112E+11,2.53841E+11,2.91603E+11,3.51793E+11,3.5266E+11
"Iran, Islamic Rep.",IRN,Exports of goods and services (current US$),581541416.5,607915176.2,680443017.8,755608235,882202285.1,1000884206,1106379248,1306819827,1507260405,1756492441,2026823485,3172763373,3936283736,9056140484,21889677077,21091425211,25319975896,24821052416,18308804922,24176515151,12961626484,12431487008,21524982662,22725836919,18359078550,16006784598,7802605539,12271835670,8964962592,11841502482,16573631049,,,16197325831,20321213941,20900063457,24315730858,19682874298,13986840980,21963669399,23526115003,24491811634,31402849783,37814191933,48018138115,68635328170,79402807458,1.00228E+11,1.08918E+11,93828070256,1.18815E+11,1.51935E+11,1.31305E+11,1.40562E+11,1.02796E+11,77677599160,
Iraq,IRQ,Exports of goods and services (current US$),,,,,,,,,,,1225147018,1687411598,1519074797,2378672829,7029800203,7042668473,10185912631,11148662377,13467998645,23617676939,33905858449,12149678293,11224455611,9994853651,12011257639,12141202959,7776777099,13146027662,12305242843,14418140881,13848182695,,,,,,,,,,,,,,20610853097,27149419158,33242357539,40777440300,66238927911,43994500000,54598900000,82505400000,96898668089,93100000000,97000000000,62799983861,55834830626
Iceland,ISL,Exports of goods and services (current US$),102559674.8,105112729.9,128310956,139975588.4,160971922.9,189761075.9,206587177.9,174282447.2,149844789.1,179167746.4,233427500,247204772.7,289666440.1,404535005,468942071,461407026.7,568106823.3,716379594.7,903862528.1,1066814237,1182463440,1191454376,1016722851,1081637476,1072753191,1183374085,1516841386,1864524019,1910922983,1874009127,2144374802,2130990706,2113903663,2008013452,2251653229,2493459870,2660119334,2689822761,2871531590,2915174196,2899575150,3040597549,3302578940,3728063200,4480159335,5111373621,5305970362,7104597611,7274932090,6403940847,7113368097,8301013074,8100786880,8576817288,9149132673,9011193440,9844009278
Israel,ISR,Exports of goods and services (current US$),309500000,362000000,446666666.7,558000000,603666666.7,690666666.7,793666666.7,954666666.7,1376666667,1554000000,1694333333,1799250000,2348250000,2912500000,4208250000,4251666667,4813750000,6413000000,6924117647,8441600000,9580980392,9884561404,9361440329,9709306050,10569577422,10772754517,11717972443,13908817446,15407468134,16416718430,18209998909,17681979641,20147208125,21390057065,24354554017,27571812838,29754362879,32006725807,33167548222,38301326183,47155961053,40975818532,39871459327,44022748732,53081659973,58236290305,62951658513,72581728780,83371794872,69374920530,82047338861,94451524552,93134936072,97927883018,99464490343,91994700010,95028641358
Italy,ITA,Exports of goods and services (current US$),5047144628,5736466839,6383932340,7020447959,8097991291,9713521918,10826008276,11734429394,13403095880,15382275393,17191498141,19420359863,23692564409,28258450349,36960391188,42644522835,45035417306,55062866798,68287845083,88108913307,96321357224,93295682507,90222842949,90066439827,91959280912,95456831254,1.19755E+11,1.44873E+11,1.56697E+11,1.71925E+11,2.15644E+11,2.12266E+11,2.3071E+11,2.17201E+11,2.40365E+11,2.89764E+11,3.1104E+11,2.99854E+11,3.05468E+11,2.90297E+11,2.9295E+11,2.99085E+11,3.09943E+11,3.66682E+11,4.32727E+11,4.56712E+11,5.09513E+11,6.04236E+11,6.44649E+11,4.9115E+11,5.35264E+11,6.14743E+11,5.92545E+11,6.14915E+11,6.30598E+11,5.47806E+11,5.54705E+11
Jamaica,JAM,Exports of goods and services (current US$),232379252.4,249069438.6,256772644.5,282449951,300424051.5,323533529.3,410751785,413835956.9,399255970.2,437897515.9,466818672.7,520773294.9,614592833.9,601285461,847321526.8,1008689913,861511384.9,967330326.7,1072383783,1207842248,1368305771,1405804423,1252890928,1291947003,1319189409,1173209045,1345412392,1531795068,1670334931,1921108572,2207168708,2044050810,2198847360,2303245723,2517717074,2919782212,2848059090,2913714458,,,,,3175995056,3441462109,3811084121,3952160000,4777870370,5094847958,5737257268,4150941349,4133978027,4386692668,4469272988,4368228202,4344149025,4250857160,4366792026
Jordan,JOR,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,553313253,694503492.3,870746073.3,1136197136,1579389057,1913438257,1901276596,1761498210,1940962289,1980486569,1811714286,2233973412,2727224152,2365993735,2489227060,2493170803,2667843630,2821789147,2984831258,3479594749,3663187588,3568401834,3544310014,3529798449,3538928068,3781805360,4552186178,4829901269,5998589563,6713822285,8201269394,9387588152,12699309567,11061126761,12751830986,13743802817,14307464789,14227605634,15524929577,14102112676,13576056338
Japan,JPN,Exports of goods and services (current US$),4751050160,4964487441,5726760687,6281142818,7761341099,9565853013,11173559592,11949693702,14824161644,18178168878,22410620736,27436630937,32833320313,42300785301,63626054069,65101145001,77509985000,92146417635,1.09935E+11,1.19036E+11,1.47633E+11,1.7505E+11,1.60496E+11,1.68031E+11,1.92829E+11,1.97462E+11,2.30363E+11,2.55156E+11,2.97933E+11,3.12544E+11,3.23097E+11,3.53382E+11,3.80853E+11,4.04619E+11,4.41813E+11,4.88884E+11,4.58191E+11,4.65704E+11,4.24401E+11,4.54007E+11,5.19274E+11,4.40214E+11,4.53413E+11,5.17443E+11,6.24623E+11,6.66349E+11,7.19102E+11,7.8987E+11,8.77807E+11,6.55017E+11,8.5711E+11,9.19001E+11,9.02242E+11,8.20553E+11,8.50777E+11,7.72994E+11,
Kazakhstan,KAZ,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18432373393,8870943454,7876567832,7940654091,7418919321,7739646727,6716763867,7163702485,10353710600,10166980799,11576895534,14928755871,22654791782,30386570590,41291971411,51704436894,76257057404,48243324766,65502334498,89503257382,91747467851,91381254223,87108779034,52581510795,43626526088
Kenya,KEN,Exports of goods and services (current US$),246049901.4,259433896,278123874.5,296813881,333479880.3,313319874.4,377439848.7,350839859.4,397879840.5,430639827.4,478239808.3,509319796.4,560279776,685432764.6,1001288177,972056798.3,1127505380,1571184005,1534663179,1605552324,2144500527,2087869962,1714496080,1551597960,1656202770,1552098224,1871195192,1698200957,1869200100,1907852235,2202462462,2204292981,2155748038,2237655077,2647693122,2948351561,3035628836,2975495234,2842655388,2686592360,2742778003,2977896210,3273521678,3590023638,4283010819,5341992930,5935981293,7004914020,8138887724,7416382253,8262811549,9072837988,11205423899,10978241559,11243133134,10620375803,10275881773
Kyrgyz Republic,KGZ,Exports of goods and services (current US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780875000,908333333.3,824375000,680113636.4,567538461.5,489454732.5,561760456.1,676860146.9,600501762.4,527140642.4,573185350.4,560092477,635535283.3,742293893.7,941138691.6,942411696.1,1182432651,2012051034,2752393738,2565386525,2471698688,3380167259,2932959610,3099060450,2796701464,2489016026,
Cambodia,KHM,Exports of goods and services (current US$),88571428.57,82857142.86,91428571.43,125714285.7,117142857.1,100000000,71428571.43,85714285.71,91428571.43,68075117.37,41411595.25,,,,,,,,,,,,,,,,,,,,,,,406842504.9,719965851.8,1073111830,889438538.6,1157570060,974763067.9,1426037338,1821397245,2093243559,2374299969,2632863068,3395176611,4032880210,4989881265,5643664446,6784981007,5119870899,6080135277,6938312829,8136084083,9500429495,10456414665,11140147277,12266568265
